,repo_id,commit_id,commit_time,message,parents,n_added,n_deleted,n_moved,n_renamed,n_struc_changes,total_files_per_level,max_file_depth,total_files,max_file_depth_diff,bucket
17169,proteowizard_pwiz,48f2b14365a7c0ad5a5fd983305d10331168252f,1311273987,"Skyline: Bug fix in modification. Allows valid rearrangement of atoms in formulas now. Added test for equivalent modifications.

Former-commit-id: 8e99293bc0e66e11fa65cb720fdc8673923ddc96",925a359dd92a67c8239f9f3ca78a20d13e64e98f,1,0,0,0,1,"9,62,215,1589,855,236,72,10,0,0,0,0,0,0,0,0,0,0",8,3048,-10.0,53
17170,proteowizard_pwiz,a5a21b5f85d43478bdf426148e3f95ee9e149b4c,1311291176,"- updated freicore external
- major refactoring and code cleanup for the version bump to 1.3 (much of it copied from MyriMatch 2.0) 
- moved some RTCONFIG variables from shared_defs.h to directagConfig.h
- deleted obsolete Start/EndSpectraScanNum and Start/EndProteinIndex
- replaced per thread WorkerInfo with a TaggingStatistics class using atomic variables to store numTagsGenerated, etc.
- refactored progress output to leave out the host string prefix, report a single line for all threads in a non-MPI run, and use a HH:MM:SS format for time elapsed and remaining
- added project-level <linkflags>/OPT:REF,ICF for MSVC
- moved major/minor version information to Jamroot.jam
- fixed non-redistributables and boost subset generation
- fixed some spectrum variables not being serialized for MPI
- updated quality metric code to use nativeIDs instead of SpectrumId::index (which is no longer available)
- removed stagnant inline validation code


Former-commit-id: 0bdf6814ee1f8bf57619009009540aad1065ad1d",ed3def1892d2db865233da76724ab2987682f178,1,0,0,0,1,"11,78,267,2632,1952,852,272,72,18,13,2,0,0,1,13,80,70,4",18,6337,10.0,53
17172,proteowizard_pwiz,9ac895a6d541244f99bcf9eba58ede87d489e355,1311620965,"Skyline: Added feature that allows user to send error reports. 

Former-commit-id: 5462652c99f76c3e5afd169558aa0cc79ebc48da",5586cfa602d62fb9ee1d5ea3612169f1ad916f0d,3,0,0,0,3,"9,62,215,1592,855,236,72,10,0,0,0,0,0,0,0,0,0,0",8,3051,-10.0,53
17174,proteowizard_pwiz,19b1b24e2274f7c4ce03977aae5daae5f7306d80,1311779477,"- added a new DistinctMatch table to store the mods associated for each PSM passing the data filters
- changed FullDistinctKey/SequenceAndMassDistinctKey to DistinctMatchKey/DistinctMatchAndChargeKey which use the new DistinctMatch table
- changed DefaultQValue to 2
- changed MaximumQValue to a double
- fixed Merger to call DropFilters and if possible do a precaching run through its input files
- changed GetCommonFilename() to use LongestCommonPrefix instead of LongestCommonSubstring and tweaked the trimming of useless prefix/suffix characters
- replaced the single-threaded file import with a multi-threaded one using the new ProgressForm (largely copied from MSConvertGUI)


Former-commit-id: b39f579ad4d2b3100842f551ba606c2fef549d66",0525cca2814bbb23327aa04f97040e9bb13b90d0,3,0,0,0,3,"11,78,267,2618,1791,683,266,72,18,13,2,0,0,1,13,80,70,4",18,5987,10.0,53
17177,proteowizard_pwiz,1ba0b0db1b298a48eed177140752d8c968f2d5ce,1311831574,"Topograph: In order to be able to handle larger datasets, have DataGridView bind to a BindingSource instead of creating all of the DataGridViewRow's myself.
Implement a column picker that displays a TreeView of columns the user can select to be display in a bound data grid.

Former-commit-id: 78d0f1a182ae37e466541d07a1d6c1e8077ee3c6",a331c1c8ba11f3375ce857d4ad68023f3d933c7d,35,0,1,0,36,"9,62,215,1595,876,247,72,10,0,0,0,0,0,0,0,0,0,0",8,3086,-10.0,53
17182,proteowizard_pwiz,0bf703d18425c31dbb7431858856b611549839fb,1312562482," - Added full report exporting (HTML or Excel) under ""Tools"" menu
 - Improved design of existing Excel report pages
 - Fixed bug that would cause database queries to crash when extremely large values were forced into a double by NHibernate
 - Fixed bug that would cause IDPOpenFileDialog to hold onto a session after it was done with it


Former-commit-id: ea7a89784b1043c8afa08a557d34d8af6bfbc0de",84d18740eaf5f8e8b453ed1992fef102443225c8,2,0,0,0,2,"11,78,267,2618,1793,683,266,72,18,13,2,0,0,1,13,80,70,4",18,5989,10.0,53
17183,proteowizard_pwiz,df76b48b38bfd769733bed5a2f9aa5738025bd48,1312562501,"- moved definition of BOOST_ENABLE_ASSERT_HANDLER back to Exception.hpp
- moved using <exception> statements to Std.hpp to allow boost code to compile with Exception.hpp included
- updated several files to include Std.hpp instead of Exception.hpp since they expected the using statements
- changed Jamroot.jam to force-include Exception.hpp in all files for debug builds (necessary to provide a definition for boost::assertion_failed in the boost code as well as the pwiz code)
- added a unit test to check that boost assertions are throwing exceptions
- removed redundant definition of BOOST_THREAD_USE_DLL


Former-commit-id: 0d715663eda8520dd211f25c5ba41a14b3afde10",377db9df31b2ef04c41aae8cc50788e5f3552bd4,1,0,0,0,1,"9,62,215,1605,888,247,72,10,0,0,0,0,0,0,0,0,0,0",8,3108,-10.0,53
17187,proteowizard_pwiz,23bad9b04292289b031df8e0b4d4a84e4120999e,1312927412,"- initial configuration file commit


Former-commit-id: 31cb6673a3084df4f19a5a0c068123c992807b70",5d99aebe6cc6e5f4902ca3bde2a995c675251197,1,0,0,0,1,"11,78,267,2659,1974,894,354,72,18,13,2,0,0,1,13,80,70,4",18,6510,10.0,53
17189,proteowizard_pwiz,f33823fa417ab48c42059b1ad89dab8ae44c4332,1313183415,"- added bounds checking to std::vector wrapper
- made pwiz_data_cli targets explicit
- added C++/CLI version of unit_assert_operator_equal
- added CLI bindings for Unimod


Former-commit-id: 2ce17099dc9d07ec41e20f3468cd7ce5f6a2e1bb",674a093928f10596d81aff58403ddc0fe15d7a4b,3,0,0,0,3,"9,62,215,1604,895,251,72,10,0,0,0,0,0,0,0,0,0,0",8,3118,-10.0,53
17191,proteowizard_pwiz,3434ba4059170491ee77fb89ee1c9a4beaffa446,1313436957,"-- Added and tested basic infrastructure needed for producing ScanRanker metrics. 


Former-commit-id: bdba928017520fe8f2390e505a06adcf2880ba2b",f51cfc90a142cc72e7e0b6407db9b3780b5fbee3,2,0,0,0,2,"11,78,267,2666,1974,894,354,72,18,13,2,0,0,1,13,80,70,4",18,6517,10.0,53
17192,proteowizard_pwiz,1fb32192da8d6bb34aea798665f45330e15d893d,1313474823,"Upgrade NHibernate version from 2.1.2 to 3.2


Former-commit-id: 5ee4e9e0bdd8d994716ced4c7f7d644ccb29f4ad",2235cac4fe712c61871baf06ec749dd4461effff,0,1,0,0,1,"9,62,215,1604,913,255,72,10,0,0,0,0,0,0,0,0,0,0",8,3140,-10.0,53
17194,proteowizard_pwiz,47c721d36c5923cc83e07d0f894ea256bdac08fd,1313795224,"-- Consolidated the file parsing code into a single file.
-- Deleted idpDBReader* and scanRankerReader*


Former-commit-id: f58adf352772f932c2b8ba1e99250c03b0389246",5fed7f930e3c813f244b9dc9ae741f7c3375eb7d,0,2,0,2,4,"11,78,267,2664,1974,894,354,72,18,13,2,0,0,1,13,80,70,4",18,6515,10.0,53
17196,proteowizard_pwiz,c82800860de6017a241afc6c4d96fe6b351df2e2,1314455418,"Skyline: Integrating MS/MS peptide ID spectra with full-scan filtering (checkpoint)

Former-commit-id: 66bad13de0b62202153d68396fac8d8dc9f717ec",183e2b31158c9920eddc1307e26c4eb8708e00cb,1,0,0,0,1,"9,62,215,1604,913,255,72,10,0,0,0,0,0,0,0,0,0,0",8,3140,-10.0,53
17199,proteowizard_pwiz,e9c6ae0e0ff9a0b22e5607646b950a54ced6825b,1315492283,"- added PreviewDataGridView and TreeDataGridView


Former-commit-id: b24508f86351da12c791b94e671a1effddc97591",94f2c3d33401523753f59fda19587707bbd7f7a2,2,0,0,0,2,"11,78,267,2618,1796,683,266,72,18,13,2,0,0,1,13,80,70,4",18,5992,10.0,53
17200,proteowizard_pwiz,50551cf21b9d7449b6a0af677ee2f827270966e3,1316038818,"add a brief note pointing new developers at the various resources that can help them get building.


Former-commit-id: 584283c1f12c6bd3fd969503927480994187dc0a",080a052cf5c018632fd22e2c383275ebeab30e7e,1,0,0,0,1,"10,62,215,1606,916,255,72,10,0,0,0,0,0,0,0,0,0,0",8,3146,-10.0,53
17206,proteowizard_pwiz,b584a175e7f1078ea12d76e3bb7283ef9c0d1ec5,1317249422,"-- Added doc folder with HTML help file.


Former-commit-id: 332d05d9131f1f37f307fab139b8d4262f37e5e9",099599f567a4f253f450b4b3ac9305163b896d4b,4,0,0,0,4,"11,78,267,2653,1954,860,272,72,18,13,2,0,0,1,13,80,70,4",18,6368,10.0,53
17207,proteowizard_pwiz,ea1314b18d0ef2f9d97ea04cf399650ce57b062c,1317309113,"- updated Thermo MSFileReader manifest to the revised 2.2 version and moved it out of vendor_api.7z so it can be versioned
- fixed exception handling in MassLynxRaw::initHeaderProps
- added *.h and *.manifest* files to the SVN revision scan


Former-commit-id: 2f97541deb0a01a6834eefa40c9d8d3a82d41998",776e343a9ecbea4a317074b344adb5091713d878,1,0,0,0,1,"10,62,215,1611,928,269,83,10,0,0,0,0,0,0,0,0,0,0",8,3188,-10.0,53
17208,proteowizard_pwiz,1cee52a72660850f8dde96a9b5170b35e5ba5fc4,1317329845,"- added ""Getting Started"" preliminary documentation


Former-commit-id: 913d629f827e2e05d285bcb7759afd6466ff088f",76be187ddc5765aa30fc508ec84a261fd5d675c0,4,0,0,0,4,"11,78,267,2664,1975,897,354,72,18,13,2,0,0,1,13,80,70,4",18,6519,10.0,53
17211,proteowizard_pwiz,6155b09950b0e9e7d4a012fcf5fa872080634e63,1318519452,"second attempt at higher performance reads for possibly gzipped input files.  now using boost:file_descriptor for best portability (which means we need to link with the boost::iostreams lib since some of the library code is non-templated).  Note also fixes a latent bug in the gzip reader on sequential relative seeks (observed in the MSnReaderTest when fed gzipped versions of the files)
MSn Reader now accepts gzipped MS2 files, as part of that test.


Former-commit-id: 6073183d386364907ee38b1a940d51939aa3522a",473587845b9639fb3d56345976eaca0497ae4d8a,1,0,0,0,1,"10,63,215,1611,928,269,83,10,0,0,0,0,0,0,0,0,0,0",8,3189,-10.0,53
17215,proteowizard_pwiz,5be755541308d30218bf81c59c98969fa12f56b3,1319213737,"- added correction of raw precursor M/Z for identified spectra
- set default MonoisotopeAdjustmentSet to 0 due to use of corrected precursor m/z
- moved interpolation code to a separate class which allows both resampling and interpolation at a single value
- clamped resampled chromatograms to set negative intensities to 0
- improved precursor peak picking when there are 2 or more PSMs; we interpolate a curve from their time/score pairs and use the dot product between it and the interpolated SIC to pick the peak
- changed to use the Crawdad peak time instead of the middle point between start/end
- improved precursor peak picking by looking for an ID within 4 std deviations of the peak time instead of between Crawdad's start/end
- added skipping of Crawdad peaks where start/end time equals peak time or where the actual SIC does not follow the peak (i.e. the SIC at the start or end of the peak is actually greater than the SIC at the peak)
- fixed several metrics to skip spectra with no best peak


Former-commit-id: 2f136eaf3cb51c8541bef85d987bff95ab5d0e84",349eac43fdfb7042d5db74fbfe34cb51c759ffe6,1,0,0,0,1,"11,78,267,2668,1975,897,354,72,18,13,2,0,0,1,13,80,70,4",18,6523,10.0,53
17217,proteowizard_pwiz,6f23e67d13d571a09eeec487818926ef4f3a1527,1319647926,"repair ramp.h to allow for use of SWIG to generate language bindings for RAMPAdapter, and add Python bindings.  Note: I haven't exercised these at all, just fixing the plumbing for those that actually need to develop Python bindings.


Former-commit-id: acfb379341e86be5c1301c060ee2cb56b5c8a1ef",4812a84f6c0c758db85cb85f8f7de462012f4a3b,4,0,0,0,4,"10,63,215,1611,932,271,86,10,0,0,0,0,0,0,0,0,0,0",8,3198,-10.0,53
17219,proteowizard_pwiz,02c4a0525da20050769b2f880e3676a4d0d44cb1,1319740704,"- fixed ReportErrorDlg to work with a null or empty stack trace
- fixed UserDialog setting the window size instead of client size to the hosted control and added a static overload for setting FormBorderStyle
- added extension methods for comparing sequences of IComparable and checking if a sequence is null or empty
- added LayoutManager.CurrentLayout and a corresponding ""(current)"" string to Layout menus
- added ForeBackColorControl for selecting foreground and background colors
- refactored ColumnControlForm: no more Locked column, Visibility and Color are tribools, and both ForeColor and BackColor can be set for columns and the form as whole
- added FormProperty to allow for form-scope settings
- refactored ColumnProperty.DecimalPlaces to ColumnProperty.Precision
- refactored LayoutProperty to serialize form and column properties to XML instead of a DB entity or a hand-rolled delimited string setting
- fixed layout serialization to include sorting, tree grouping, and pivoting
- unified the GroupBy and PivotBy enums in Settings.cs and degenericized Protein/PeptideTableForm
- added peptide groups and peptide sequences columns to ProteinTableForm
- added peptide group, protein count, protein groups, and protein accessions columns to PeptideTableForm
- fixed protein visualization when clicking on coverage column of a ProteinGroupRow
- removed obsolete IDPicker 2.x user settings (they were moved to the Util project)
- added persistence for IDPickerForm.FormWindowState


Former-commit-id: 08986ea4eb0bc6f7ae2dbf3e499d620b75056be4",df9b6ea36b0ad15918516634ffc037f0b0841422,3,0,0,0,3,"11,78,267,2618,1806,683,266,72,18,13,2,0,0,1,13,80,70,4",18,6002,10.0,53
17220,proteowizard_pwiz,3fc8227df9b998d37151ab0909d439196c5804a4,1320027028,"Topograph:
Issue 90: Duplicate entries in drop-down when using the Find box in the Half-Lives tab
Issue 91: Modify the ""Evvie's Filter"" algorithm to exclude extreme outliers first
Issue 96: Percent turnover in Results by Cohort does not match value from Half-Life tab



Former-commit-id: b0685e043f516ce3f248f82963f370f65c5ebd45",8a09d15aed25d703a34d9111eddf1c3db29c052c,4,0,0,0,4,"10,63,215,1611,937,271,86,10,0,0,0,0,0,0,0,0,0,0",8,3203,-10.0,53
17224,proteowizard_pwiz,39f1871ba5b24853235a6d7766ead900b41a9007,1320273277,"- moved BaseTableForm buttons to a ToolStrip to make it trivial to hide them when not applicable
- updated PopupControl library with a PopupControl.Show(ToolStripItem) overload
- added BaseTableForm.GetRowFromRowHierarchy() and BaseTableForm.getChildren()
- refactored SpectrumTableForm to use BaseTableForm
- fixed QonverterSettingsControl and C++/CLI marshalling of ChargeStateHandling and TerminalSpecificityHandling
- fixed DataFilter.GetBasicQueryStringSQL() to set required join tables correctly when Charge filter is set
- changed TreeDataGridView.GetRowHierarchyForRowIndex() to return a ReadOnlyCollection<int> instead of IList<int>
- fixed exception handling for AnalysisTableForm
- added icons for clusters, protein groups, proteins, peptide groups, peptides, and distinct matches
- converted icons to PNG format with transparent backgrounds
- changed default main form size to 800x600
- changed main form size to only be persisted when FormWindowState is Normal


Former-commit-id: 8502392764122f58f22955463e40701c7e7ef391",b45c3e689adf5c9bcb7849ca295c16ca14e7088d,6,0,0,0,6,"11,78,267,2618,1812,683,266,72,18,13,2,0,0,1,13,80,70,4",18,6008,10.0,53
17225,proteowizard_pwiz,61869abbcab251e03fcfac69bbed235e45314fe4,1320797634,"Skyline: Added spectrum library information dialog box. 

Former-commit-id: 4b1a6a138575f5b4887b8c5dd640c931f05546ef",f6a09dbaffee44d8e2da6a1c17bff3dd27fe21e2,3,0,0,0,3,"10,63,215,1615,925,298,88,10,0,0,0,0,0,0,0,0,0,0",8,3224,-10.0,53
17227,proteowizard_pwiz,9c8aecb19c05785e682ef27727cde5e84b6e1d69,1321046582," - Removed hide preview button
 - First iteration of MaxMissedCleavages default to 2 (bug on instrument switch)
 - Merged overall lib folder into BumberDash lib folder
 - Added Settings Cleaner (not active yet)


Former-commit-id: 840ad6b0b90fb3399409b7763e5647f7a9317bd6",9642d1f390168fb14bbd1d6b1edec0bf76ecd8c8,22,0,0,0,22,"11,78,267,2669,1985,925,295,72,18,13,2,0,0,1,13,80,70,4",18,6503,10.0,53
17228,proteowizard_pwiz,7352c4fff6996c97086fa861c63fb6ccb469c7b9,1321052601,"- added source tarballs and extension jamfiles for libpng, freetype, and gd
- deleted gd-2.0.33 tarball, bgd.dll/lib, and gdwin32.zip
- removed JPEG support from the Image class (it would be an unnecessary additional source dependency)
- moved tar binary name inference to tar.jam


Former-commit-id: 169b45df0f5c1acd8951bce8959b8ce84edf5505",343f4c7faa5e2eb48f1a575ae54fc77540a4ad99,6,4,0,0,10,"10,65,215,1615,928,298,88,10,0,0,0,0,0,0,0,0,0,0",8,3229,-10.0,53
17238,proteowizard_pwiz,ff4c00e0b240e8da032dbd9b2d3cf544478d9ec6,1323198609,"- deleted obsolete Parser.cs
- relicensed source code under Apache 2.0
- removed MPL license from RBTree.cs


Former-commit-id: 9155adbde2ce77e159819ee40fac3971883def2c",b80826178c4f4dce0059807e7d180b190a63f008,0,1,0,0,1,"11,78,267,2618,1811,683,266,72,18,13,2,0,0,1,13,80,70,4",18,6007,10.0,53
17239,proteowizard_pwiz,2a796c1e50de8306535d084a85e3afa781facc87,1323211784,"- added new boost.atomic files


Former-commit-id: b1835bd92d3cff9fa9fddd390acd6cc1b7670922",adcd7c79fade904329f553e43849bbb929a4200a,6,0,0,0,6,"10,65,216,1638,959,300,91,10,0,0,0,0,0,0,0,0,0,0",8,3289,-10.0,53
17240,proteowizard_pwiz,0f1d89dd154fc1c0f58069028d4895d7acc180f9,1323366197," - Large update to temporarily bandage run issues until better solution is in fully complete
 - Removed Thermo MSFileReader warning, as no longer necessary
 - Tag searching should now be functional on all but Waters RAW (investigating)


Former-commit-id: 0ec9d8894d8e92a4304bb9e01db47cc4ed69cfbb",492443f8fceb52d498be13addab0a31cdc4008aa,79,0,0,0,79,"11,78,267,2669,1989,933,340,83,29,13,2,0,0,1,13,80,70,4",18,6582,10.0,53
17243,proteowizard_pwiz,5c537a2d0faace2e0585bd442bd65c38ec1e1cdb,1323910654,"Check in new DigitalRune.Windows.Docking.dll to fix memory leak (the Tooltip on DockingCaption was not being Disposed, causing DockableForm objects to leak).


Former-commit-id: 4b6237e4b555f10853949e2cd284711baf93430b",ec02b9c1f32a0e5ea545abe942f20994d0c311f5,0,1,0,0,1,"10,65,216,1638,958,300,91,10,0,0,0,0,0,0,0,0,0,0",8,3288,-10.0,53
17244,proteowizard_pwiz,02794649c0c69977623057f708b13aeb3d3af1dc,1323986736," - Database selection in ImportSettingsControl now has a browse button


Former-commit-id: 5e0078cc964da020cb38557f6872708fe560fde4",c717978c59d60d968eab8a18fa3b4c39a0571474,0,0,0,1,1,"11,78,267,2619,1813,683,266,72,18,13,2,0,0,1,13,80,70,4",18,6010,10.0,53
17248,proteowizard_pwiz,1914a670f142b342697099c2840f9e340cdd948c,1324497941,"Topograph: Add filtering and sorting to Customize View Dialog.



Former-commit-id: 297d36f869ac111bea9a1e94a6588277f712d6dd",e3e5db4df2380a23b4653219b700553dbd39dcda,21,0,0,0,21,"10,65,216,1638,977,302,91,10,0,0,0,0,0,0,0,0,0,0",8,3309,-10.0,53
17253,proteowizard_pwiz,816a7e254ad5ce790ffc6fbbdd64913e5e60aa12,1325106425,"- added Embedder for embedding subset spectrum sources in idpDBs
- added optional embedding step to idpQonvert using new parameters: EmbedSpectrumSources and SourceSearchPath
- added EmbedderTest for testing Parser and Embedder functionality


Former-commit-id: c5c993882be36d560fa304c2c32c43b49591c56a",0138e6dcd5c51f6213e785b4714df66990acd0e8,3,0,0,0,3,"11,78,267,2619,1818,830,266,72,18,13,2,0,0,1,13,80,70,4",18,6162,10.0,53
17254,proteowizard_pwiz,750283338124a2765097157d4fd14302a1f3e334,1325277616,"Skyline: Yet another checkpoint for iRT support.

Former-commit-id: 8c2d9ea1feff7b486b287b49df960b26789161f1",160df3d3dbd771656f95f152e1280cdcbec9b6f0,6,0,0,0,6,"10,65,216,1632,983,302,91,10,0,0,0,0,0,0,0,0,0,0",8,3309,-10.0,53
17255,proteowizard_pwiz,5c95ea1d3252132dd3ab554fdefdf7da298ca9b3,1325620787,"- replaced CastAct extension method with combination of OfType/ForEach
- fixed off-by-one error in GetDataSource extension method
- deleted dead handler code in IDPickerForm
- fixed Qonverter/CLI targets to only be defined on Windows
- added CLI bindings for Embedder functions
- added EmbedderForm for adding/deleting embedded spectra to the idpDB
- fixed ReportErrorDlg to handle Unix-style newlines in the exception message



Former-commit-id: bd5ac281307015224e43a3f933019c2e9b327286",7c2311737825e7d738cadbf3a364c19b4ac8ddde,5,0,0,0,5,"11,78,267,2619,1821,832,266,72,18,13,2,0,0,1,13,80,70,4",18,6167,10.0,53
17256,proteowizard_pwiz,4500985d2811d694adb71a87b2774fffd9084932,1325748973,"Skyline: 
1. Added --import-all SkylineRunner command-line parameter to import data from a directory (Issue 117)
2. Updated build method executables.

Former-commit-id: bff5beb6b55810492f8d200a080647aa77c2b237",46a06e445367098026006dce60f6cadc26a9d381,2,0,0,0,2,"10,65,216,1634,983,302,91,10,0,0,0,0,0,0,0,0,0,0",8,3311,-10.0,53
17260,proteowizard_pwiz,07cd17c3839ea9efbc56116d1b5a27b0bb5c2917,1326234228,"- added icons for the IDPicker application and its supported file types
- added file associations for its supported file types in the installer
- switched from Visual Studio Deployment (unsupported in VS11 , quite poorly documented, and doesn't properly support multiple embedded icons in an executable) to Windows Installer XML (WiX)
- switched from AssemblyInfo.cs for the application version info to Resources.rc (because a native resources file overrides AssemblyInfo)


Former-commit-id: 2ddc16312232c060a4e0d7a52eb2cb0ae927d356",f55ffd154e238445bc81cdcfc0ab08f2501e37d8,6,1,0,0,7,"11,78,267,2619,1826,832,266,72,18,13,2,0,0,1,13,80,70,4",18,6172,10.0,53
17261,proteowizard_pwiz,ff7542facd156f6bd301d3c5c3f55a3dff658125,1326260638,"Skyline: Decoy generation commit for Lucia

Former-commit-id: f6d8e15a93e35550f4665f7983f8f2dc9fb04fda",024238168ec288c42ec737ea17a5e895648643f7,10,0,0,0,10,"10,65,218,1645,986,304,91,10,0,0,0,0,0,0,0,0,0,0",8,3329,-10.0,53
17263,proteowizard_pwiz,66e74b7b2f18c3d1827d7c97456208c910b009ff,1327094925," - Added Unimod control to ModificationTableForm to filter which modifications are visible


Former-commit-id: 041b6e942140f730387fb43df9a6cbf74c17bfb6",f548302786588daf7630d87dda7a0c794507d840,3,0,0,0,3,"11,78,267,2619,1829,832,266,72,18,13,2,0,0,1,13,80,70,4",18,6175,10.0,53
17264,proteowizard_pwiz,40749e5fc18ce87203a6fd7ae52c29b29d9031d3,1327364932,"Initial changes to allow 64-bit pwiz build.  We can't run Skyline's automated tests in 64-bit mode until we upgrade to Visual Studio 2010 (my next task), because pre-2010 versions of MSTest run in 32-bit mode only.


Former-commit-id: cc7024ebebaf37afd4cb410ad5961a9936d485e1",2986fb040a523ccda53f399716c8beb20fce505b,1,0,0,0,1,"10,65,218,1645,988,333,91,10,0,0,0,0,0,0,0,0,0,0",8,3360,-10.0,53
17268,proteowizard_pwiz,3573855cc559f729a8ab86369f6971e1432fe0a3,1328224073,Former-commit-id: 6c16352ef5f6837429433e643d17b7560ccaa0ee,9c59eca2c3ae8f211e222df21b6f8e491c8b2dac,4,0,0,0,4,"11,78,267,2669,1975,901,354,72,18,13,2,0,0,1,13,80,70,4",18,6528,10.0,53
17269,proteowizard_pwiz,d1a0171c0211e4f0fe9aef6adcd7701a6f57d0ad,1328233127,"Topograph bug fix:
Issue 141: Discrepancies in half-life values when ""Evvie's Filter"" is applied



Former-commit-id: 038317ce84c0ba25364b78693dc2592f3225c9eb",17b7a2d054976564a4130a632d4ca781ba8ef52d,7,0,0,0,7,"10,65,218,1645,1001,333,91,10,0,0,0,0,0,0,0,0,0,0",8,3373,-10.0,53
17275,proteowizard_pwiz,41664f03edd0ecf04bb0cb8c374f26abc463e7cf,1329511761,"-- Added documentation to SVN


Former-commit-id: 0f250f4fba5ee7c96d03f54831a846ca2ab0e5f6",8b7dc8ef0626eb6d49e60ed6d4645ea90976260b,6,0,0,0,6,"11,78,267,2643,1953,857,272,72,18,13,2,0,0,1,13,80,70,4",18,6354,10.0,53
17279,proteowizard_pwiz,ef931b1e55c182868d68e88a772f58275a44ceca,1330642698,"- split Common project into CommonUtil and Common, the former doesn't require log4net or MathNet (i.e. SeeMS)


Former-commit-id: 9710c72bd76a140a5eed1c10e3fd81cd38f05c2b",d8b0bed53369f75869450ea43e9de1ec648c2635,1,0,0,0,1,"10,65,222,1651,1007,333,91,10,0,0,0,0,0,0,0,0,0,0",8,3389,-10.0,53
17281,proteowizard_pwiz,619fcd777090ab3443182ce0e83d647f09719602,1331077569,"-- Removed MPI code from DirecTag
-- Updated freicore external



Former-commit-id: 47e4d8b5e054ad4896aac04f4d82d773c7a1c5f3",31000652cffb5d686bea41d17c28ff5627aee0e9,0,1,0,0,1,"11,78,267,2631,1952,852,272,72,18,13,2,0,0,1,13,80,70,4",18,6336,10.0,53
17282,proteowizard_pwiz,eaba95ba40afa60210f4d59cb854543101b2ee4a,1331234714,"- moved .NET application cleaning to a new file: pwiz_tools/clean-apps.bat
- fixed over-zealous bin/obj cleaning deleting NHibernate


Former-commit-id: ba7875e06d41a4d9692324711efe50dca80db336",e6295bc9a3d52b5a8a075ae0ee073e7d6dbc5058,1,0,0,0,1,"10,67,223,1649,1015,349,91,10,0,0,0,0,0,0,0,0,0,0",8,3414,-10.0,53
17283,proteowizard_pwiz,55213273738f7a8f82a26518a29c9a7bef2f7384,1331235566,"- updated freicore external
- removed extra ion series from FragmentationStatisticsForm
- added unified LocateSpectrumSource function
- disabled precaching of idpDBs for any drive type other than ""Fixed""
- added QuasiTel script capable of reading idpDB and an export option to run it with the current idpDB
- fixed display of non-rank-1 hits when filtering by a Protein attribute
- changed Count column to show ProteinGroupCount when grouping proteins by Cluster
- added MinimumSpectraPerDistinctMatch, MinimumSpectraPerDistinctPeptide, and MaximumProteinGroupsPerPeptide filters
- added persistence of some PSM annotation settings, e.g. m/z tolerance and what types of annotations to show
- changed default column widths to be more useful


Former-commit-id: 65810675c5b6f51f35fa98985ab139e6fe69bf97",e8e532acff688c4478eca0d5ead4069ae8684ef5,1,0,0,0,1,"11,78,267,2620,1837,832,266,72,18,13,2,0,0,1,13,80,70,4",18,6184,10.0,53
17284,proteowizard_pwiz,aff1e285ad48354de76ab6ecae3e460c04cab08a,1331309916,"Check to make sure a 64-bit build does not run on a 32-bit OS, but gives the user a handy link to install the correct version.  Also consolidated a lot of installation information into a new utility class (named Install) and simplified code that now uses it.


Former-commit-id: 4a8a4adf1bba87320183dd2fdfa545be7ba98ea7",bee03226053f6937026db99a5466ed674657cae1,4,0,0,0,4,"10,67,223,1653,1015,349,91,10,0,0,0,0,0,0,0,0,0,0",8,3418,-10.0,53
17288,proteowizard_pwiz,76fee181263fcaafd7edbfd14ae9157b42d4850b,1331664766,"-- Updated the code to make directag callable via library.
-- Added directagAPIConfig file containing the basic library config.
-- Updated directag.cpp file to use the API for processing data in a file.
-- Updated directagSpectrum to make it usable with a library call.


Former-commit-id: 2b060777513b6f3af78970f76e9176778cb57bca",f8af59a2313d6fb5547177c6618ca3116b34da35,1,0,0,0,1,"11,78,267,2632,1952,852,272,72,18,13,2,0,0,1,13,80,70,4",18,6337,10.0,53
17291,proteowizard_pwiz,18996383fb0cc76decc0d880ca603ac20ede0a85,1331771134,"Adding BiblioSpec project but no changes to Jamroot.jam or pwiz_tools/Jamfile.jam so it will not build


Former-commit-id: b7b6c548d4361187336aecea8045b66d03c43559",fea03e2ed686120ca8ff9f74dcb8d32f906625be,221,0,0,0,221,"10,70,225,1775,1018,439,95,10,0,0,0,0,0,0,0,0,0,0",8,3642,-10.0,53
17303,proteowizard_pwiz,39fd81ea8860ab8ca800f7d05c10a58ec634c2b8,1332532996,"- updated freicore external
- added startTimeStamp column
- added ""idfree"" metrics mode which expects input files to be spectrum sources


Former-commit-id: db635148afd32bd89bdc614b8f776ffbeeac2093",d9faa2b633e40261b6b2cbe21480988961a455b4,0,1,0,0,1,"11,78,267,2668,1975,901,354,72,18,13,2,0,0,1,13,80,70,4",18,6527,10.0,53
17304,proteowizard_pwiz,633558beee3d14c1e48f70ac232c631541b390c4,1332801297,"some changes to  BiblioSpec tests. not fully functional


Former-commit-id: a03aaab71b44a5c61c800b212d67a7db24c2c148",75a33d955a4d5bb50b6fefc74c12c13667597b44,2,0,0,0,2,"10,70,247,1789,1052,349,91,10,0,0,0,0,0,0,0,0,0,0",8,3618,-10.0,53
