repo_id,commit_id,commit_time,message,parents,n_added,n_deleted,n_moved,n_renamed,n_struc_changes,total_files_per_level,max_file_depth,total_files,repo_id,bucket,max_file_depth_diff,95%
alibaba_compileflow,70b6aa1b24f9ecd09aabeb37ba172c5310d5492d,1597590876,"Enjoy it, compileflow
",dc48b02bb32ca9418b324d4e79ed38a51c9a0e34,470,0,0,0,470,"7,2,21,6,4,8,0,4,5,210,21,46,43,28,66",15,471,alibaba_compileflow,25,14.0,15.0
dragonwell-project_dragonwell11,52f10b9a40ee4c0beff7ed54de0543ab03c1f5a9,1196814525,"Added tag jdk7-b24 for changeset 06bc494ca11e
",f124bdd666ed1374e367addd939c80ae26cfcb07,1,0,0,0,1,"7,46,60,193,1085,4364,5574,6067,3122,1486,2209,2164,1292,357,39,0",15,28065,dragonwell-project_dragonwell11,10,12.0,15.0
ellefsen_wordpress-heroku-php,32e042caf9a4584c68ad5b3f705e7c8a35a71504,1405599547,"Fix missing files that made AWS plugin angry
",1e940ff3a81512a835c7f4e751accaa680e74c31,1234,0,0,0,1234,"7,4,3,4,27,25,15,3,167,897,79,18,32,11,9,9,4,4",18,1318,ellefsen_wordpress-heroku-php,62,11.0,11.0
really-simple-plugins_complianz-gdpr,604ce94894d0a6d9ca057119ee231d2aadc030f5,1551431259,"Merge pull request #103 from rlankhorst/2.1.6

z-index lower so it doesn't hover over the banner","5e18abafa353963a55b0e001c9c6630f93af4973,29c56e9495befcc039dcfc6c0ddcaf3911ef8cc5",18031,0,0,0,18031,"20,45,4206,4467,6140,2623,752,49,1,0,0,0,0,0,0,0,0,0,1",19,18304,really-simple-plugins_complianz-gdpr,47,11.0,11.0
retromusicplayer_retromusicplayer,fe890632fd3dce7df4bc98b27a4441951aa10144,1532696854,"Initial commit retro music app
",ab332473bc5b7c9063f8954326ac5d561e7c18c4,932,0,0,0,932,"10,10,4,3,1,533,0,0,10,164,112,57,30,0,0,0,0,0",13,934,retromusicplayer_retromusicplayer,58,12.0,13.0
spokestack_spokestack-ios,e785fbf304999cae3c69c9d1db95be057b187ff9,1539893445,"Merge pull request #2 from pylon/development

merge dev into master","520ee985304e37c7fba0840d619a7ea9ed725507,5a643e0ccfd3a19bdb657f6af81eb925c942a486",610,0,0,0,610,"5,0,25,5,22,211,44,183,66,42,6,2,0,0,1,0,2",17,614,spokestack_spokestack-ios,53,16.0,9.0
twtstudio_wepeiyang-android,ccca6b72b880aac2d5ded6cfe7cc6cf830069aab,1447602479,"rename package name
",c641dc599cdf1c43ce42bc3e4befad647d3e4414,231,0,0,0,231,"1,7,11,4,1,0,114,0,3,28,20,36,7,0,0",13,232,twtstudio_wepeiyang-android,70,12.0,13.0
alexander-torosh_yona-cms,4ac171484d7f12c4e10bf98f85e49fb02a276b94,1435829830,"v0.3 release
",9292b38cd896a870197594eb8cc58c27159f6853,18348,4,11,0,18363,"6,9,25,136,600,575,1071,651,2548,2375,3394,2421,2450,585,1405,427,520,106,107,19,9",21,19439,alexander-torosh_yona-cms,47,12.0,11.0
fluxcd_flagger,c32cc95235bce220500939ec2d8cb37aed60f9a2,1537546897,"vendor k8s and istio (knative/pkg)
",c1ef44a9b9433dfd44c01d399ea798bba5cd419b,2001,0,0,0,2001,"5,0,0,65,266,771,413,310,89,24,42,19,0,0,0,0,0",12,2004,fluxcd_flagger,49,11.0,12.0
openshift_ansible-service-broker,2fd0bf0a381ce10db82901c9c7344849fcafaf28,1497468869,"Change rpms to build using vendor dependencies (#179)

",1e041533699fdd52b07279302f754974051f4c72,17678,0,0,0,17678,"9,39,55,77,1130,4174,5091,3272,1244,688,1017,790,164,12,13,6,0,0",16,17781,openshift_ansible-service-broker,38,13.0,12.0
percona_percona-xtradb-cluster-operator,31a80d6b99eab82b4a61a330d5e0413239dd79d4,1540405962,"Created operator-sdk project

All code is autogenerated by `operator-sdk new`",3803f3c91980e14731ab6b61e364fe405bc1e186,1872,0,0,0,1872,"4,5,7,41,367,810,241,278,66,12,24,18,0,0,0,0",12,1873,percona_percona-xtradb-cluster-operator,23,11.0,12.0
saviorxtanren_mixer-mixitup,c4aaabed184d33c3a53934ce22aee636dce673ac,1507062350,"- Changing Overlay Server over to use Node.JS for faster responses and cleaner design
",6edd38410d92f4723550e4f6ee9361f137839704,4389,1,0,0,4390,"5,18,51,63,0,23,93,1416,553,414,154,330,73,370,62,97,108,298,284,102",20,4514,saviorxtanren_mixer-mixitup,70,16.0,10.0
weizhiqiang1995_skyeye,2c4c58fd931b9c11e71658d991738d350faf7284,1530526488,"初始化
",808fb34c33f7c5edc29b6600fe20948a103025e7,606,0,0,0,606,"3,21,29,0,3,14,40,8,85,95,12,35,91,171,0,0,0",14,607,weizhiqiang1995_skyeye,34,13.0,10.0
ossrs_go-oryx,ad24a6c731fbb349f220d81ed108ccc17f2856bf,1516621813,"Use dep to manage libs
",c5e46be783c1ad3bdfafcd50736c33f59d4cc2ba,144,0,0,0,144,"9,27,1,0,7,80,31,11,0,1,0,11,0,0,0,1",16,179,ossrs_go-oryx,70,13.0,12.0
continuouspipe_continuouspipe,f3b59423713996fb142335bd3e033d13dc7e22a1,1495114210,"Merge pull request #7 from continuouspipe/glide-fixes

Glide fixes","21b9bf19fc31d558e6e37e40daeaf2c5a0676734,cd5b69784c93f6d772b35e3e36a7c1855b4bd803",19605,0,0,0,19605,"1,7,9,1,95,879,3545,3719,3683,2412,1982,1357,1208,624,95,5,1",17,19623,continuouspipe_continuouspipe,30,13.0,11.0
infernojs_inferno,61910e53302f794ea5c9192394f80e3d1785bcd3,1424999375,"added the new DSL
",7a6f323b77ecd77eed94036365930bfd681b4942,7095,0,0,0,7095,"24,7,19,121,487,738,1113,780,1055,765,710,488,395,208,156,60",16,7126,infernojs_inferno,21,14.0,10.0
kubermatic_kubermatic,6575245449dae4aaa4656c22fb6eb758a3cee305,1454514359,"Merge pull request #13 from kubermatic/sur-k8s-vendor

Vendor Kubernetes","37a62b673dfb847ae23690427f71ea864bb3864a,a7b98f47ed80dda59cec65b4e2969af80ef77fa2",5411,0,0,0,5411,"5,9,4,29,225,1307,1229,688,181,613,702,334,87,355,181,174,27,10,1,3,6,1",22,6171,kubermatic_kubermatic,50,11.0,12.0
nadangergeo_rwd-table-patterns,8a23cd4e828336ea35e608535bb9f1c89eae7f3a,1397019908,"Restructured project and made a grunt file.
",258080ca9975cada2c58608797602a0a8028181e,3401,4,15,0,3420,"5,1,41,10,208,214,581,473,467,331,388,215,215,92,31,14,19,32,2,0,80",21,3419,nadangergeo_rwd-table-patterns,16,18.0,10.0
tsantalis_refactoringminer,5678ff644f43719d81bb8151b17fc9fe4db55eac,1694914298,"Refactoring oracle test with local files (no more cloned repositories)
",203573314a0db9dc3ca7cb24510a029117bce5a7,13163,0,0,0,13163,"9,0,3,119,582,79,1404,24,27,202,713,796,1650,2717,2994,1737,1120,544,94,11,11,0",21,14836,tsantalis_refactoringminer,17,13.0,15.0
1095071913_maozi-cloud-parent,d696bbcb4b3628fd8dd2c6db53357eebd809c2f1,1634610274,"彭晋龙

refactoring
",294c4bcc0ec9afaa973e77397050998385d7e499,163,0,0,0,163,"3,3,4,39,24,4,1,0,2,12,36,19,11,1,4,0",15,163,1095071913_maozi-cloud-parent,16,15.0,15.0
azure_application-gateway-kubernetes-ingress,b42658596bf76ea3fb40dd767936794039547165,1537826243,"Added all the vendored files.
",6e8f8382a9a336d5d6242b2e0b70f90df10cfc4e,9589,0,0,0,9589,"8,13,24,62,456,1943,1401,789,743,3061,1113,29,0,0,0,1,3",17,9646,azure_application-gateway-kubernetes-ingress,66,13.0,12.0
bendingspoons_katana-swift,730bfb92fd731a41125aeab54ea4b038b6b3d627,1631025149,"docs: remove obsolete documentation
",5b5c92347e370d8f23090585d492944f15365fe5,0,13582,0,0,13582,"17,18,25,35,2,1,1,8,34,2,0,0,0,0,0,0,0,0,0,0,0,0",10,143,bendingspoons_katana-swift,19,-12.0,9.0
elonpark_ribsreactorkit,be459e282087fd896168edc5768710cb4e6567e8,1587822397,"Merge pull request #1 from ElonPark/feature/create-project

Create project","540d27e561f9f5f1d47cc8c39a3f87c971a6acc2,9f9b9c3df6e07b0deab366bbdb6603a11d339078",7917,0,0,0,7917,"3,3,9,6,273,486,1679,857,747,760,424,497,563,391,259,486,247,63,145,9,9,4",22,7920,elonpark_ribsreactorkit,48,21.0,9.0
nwjs_nw.js,5ef29d52a61621d64aa3667da9f9663da5408895,1445490766,"[test] remote/tar
",4b6b5a5a3f36917eb45e29601647d149fa7bcadb,188,0,0,0,188,"7,91,247,579,215,43,27,17,28,19,18,11,9,18,1,13,2,12,3",19,1360,nwjs_nw.js,32,13.0,10.0
o2oa_o2oa,2b1658159492dea456b668c1f22362d822218f72,1535992037,"增加新版本
",0409c56dd30d3e97a5b200aa036f4405a5aa547a,21342,0,0,0,21342,"3,5,229,1064,1062,1804,5907,3868,2220,1599,2704,857,24,0,0,0,0",13,21346,o2oa_o2oa,29,11.0,10.0
ocnyang_qbox,8ebfa2974e3d4ffa208d2948f8a29d1649d14d6c,1502243297,"源码开放

源码开放
",907d08b16552535cac9ee468b890d3b2f2658f9f,3214,0,0,0,3214,"9,12,19,2,7,767,4,1426,561,117,130,70,45,24,24",15,3217,ocnyang_qbox,2,13.0,15.0
pentaho_pentaho-reporting,c29209fd98fd290847f27d3a2e547b37c90b0b02,1357755611,"Initial check-in of reporting into Git repository
",0edd18696f9faf52bcf0e7fc080936fdc2fcaf12,11507,0,0,0,11507,"2,6,601,421,2266,126,53,72,472,1334,2228,1617,1239,749,303,18,0,0",16,11507,pentaho_pentaho-reporting,18,16.0,15.0
eclipse-archived_smarthome,108712ea468ed465fdad086718d2f39d9e69751e,1389365608,"initial contribution - CQ 7807
",7282a5f7213a7802757b9e358ac00ca6e98ad1a6,872,0,0,0,872,"3,11,44,201,275,0,13,2,9,23,50,102,83,51,7,0,0,0",15,874,eclipse-archived_smarthome,66,14.0,15.0
h-mdm_hmdm-server,2a3da7ff3ce798ef454737d6ab79ca25b3de5e0e,1565360712,"Initial
",6e708b22596be45bf3ade5141a1e4d1d78d38aaa,284,0,0,0,284,"7,7,19,2,3,14,4,46,110,39,7,8,8,2,9",15,285,h-mdm_hmdm-server,34,14.0,15.0
kubernetes-sigs_cluster-capacity,e8c3102cf22d1bb1c6fa8ed902357310e274d74c,1475754795,"Merge with upstream
","413aa8fb2e7413664bc03db8017f02464a0820a3,2418fb7b33fe9a952ec015a6bc9d51c531a31707",16077,0,1,0,16078,"3,2,3,48,883,2914,3141,2799,2523,1208,829,675,509,502,50,1,0,0,0,0",16,16090,kubernetes-sigs_cluster-capacity,32,11.0,12.0
mas-cli_mas,49a17840eecbd9766ded52d44284f1162e905edf,1538442813,"Merge pull request #169 from tonyarnold/carthage

Use Carthage rather than CocoaPods to manage dependencies","ffe4c1a5970b5e695b36e284daff2a3c3053c441,e7b4b48b06eb228073f9aeb2e031ed6c9235877a",1189,2,3,0,1194,"16,24,19,84,28,152,205,87,276,169,54,138,9,9,4",15,1274,mas-cli_mas,28,11.0,9.0
opengovfoundation_madison,f5d7a7e4bc61e6e879521632d9288203cee740b1,1384467947,"begin upgrade to Laravel 4
",260c469d92f6722f0dcd9a085698f73f57805554,3863,0,0,0,3863,"7,10,40,168,115,119,1053,1143,860,281,61,5,1,0,0,0,0,0,0,0,0,0",13,3863,opengovfoundation_madison,51,13.0,11.0
opengovfoundation_madison,083e3696e10409dbe9fb53730b4c8476f1425aa1,1398890607,"add bower and node directories
",671b49b2db2080e8be5b93ea496a62055d397317,11851,0,0,0,11851,"17,13,341,606,1150,866,1621,1217,1814,867,1310,598,594,337,481,229,74,27,47,5,0,1",22,12215,opengovfoundation_madison,51,14.0,11.0
shaka-project_shaka-packager,0f24c7f9ac0002f0c7eb789bb1241167101d6898,1379986634,"Start with media/mp4, media/webm and base codes from Chromium.
",1205b85f3edb18aef958624553a5b45e6f74c346,3375,1,0,0,3376,"0,362,1502,880,387,155,37,33,0,3,13,3,0,0,0",12,3375,shaka-project_shaka-packager,31,11.0,12.0
simondankelmann_submarine,0523297e5ddf166a4933b8d91281907fab0c0b43,1667750905,"First Approch
",e864665f2a1f68d9f21c7c9b5e5253dfc37acd76,69,0,0,0,69,"1,0,7,9,2,1,0,38,0,0,3,3,6,0,0",13,70,simondankelmann_submarine,24,12.0,13.0
swagger-api_swagger-editor,dbfe506e21ad9d4bce7a712259ae5c29101c2663,1399665803,"adding in the node_modules and bower_components, since we had to add yaml highlighting rules for ace and you have to dowload those anyway.
",bfa5a7564509adee7cbfae52c19c5f00380ddc05,13568,0,0,0,13568,"13,9,213,209,1421,1325,1417,1398,1206,1730,1780,372,661,418,739,319,304,96,32,0,0",19,13662,swagger-api_swagger-editor,3,13.0,10.0
aimeos_aimeos-core,ae2550432659222d9bc9000d7327931f87766b4e,1352107476,"initial commit
",640f3c3242442ed7b05da80bc1a4231f0a206749,3357,0,0,0,3357,"8,1,15,160,380,267,424,534,1029,89,111,8,1,37,9,285",16,3358,aimeos_aimeos-core,46,15.0,11.0
contiv_netplugin,29194b922ad75bfe72128502de3eeb883e9915e4,1445397457,"Merge pull request #163 from contiv/demo3

godep import webui into netplugin","654c35cb5f2f69d04b4a9aaa6186aa82f7aafb5c,13e0fcb220e7249caaca16311d0761f220e37245",810,0,0,0,810,"7,82,53,1,0,0,323,426,305,55,35,149,112,45,33,38,74,188,47,47,19,8",22,2047,contiv_netplugin,57,11.0,12.0
daydreamdev_meetingfilm,6153e4077e006ea0df23edaf612b5550907cffba,1555769217,"update
",e171c59b54330066ffadb37de30b8354680ff956,826,0,0,0,826,"3,19,91,3,0,13,4,42,27,152,127,178,165,94,4",15,922,daydreamdev_meetingfilm,19,12.0,15.0
fuce1314_springboot_v2,9a97a1853c27b436333a238906162bbcb61027a9,1659517625,"解决302
",9c2b8fab724cea6970ca930677780a68a300539d,1030,0,0,0,1030,"7,2,0,6,8,68,170,228,300,85,25,94,44,2,0,0,0",14,1039,fuce1314_springboot_v2,26,12.0,10.0
fuce1314_springboot_v2,d568e48b39e92e3dd9525fbd4f82a708e96714b9,1659517843,"解决302
",4a78be6caef518feda88518eed1e3a275861a5cd,979,0,0,0,979,"7,2,0,6,7,62,149,223,277,90,25,94,44,2,0,0,0",14,988,fuce1314_springboot_v2,26,12.0,10.0
gaotianliuyun_gao,fcbdcfd1cb2fe73932cec1eb01f1e180c258bdf3,1661302519,"更新 '{""key"":""csp_XYQBiu_短视频"",""name"":""分享短视频(YXQ)"",""type"":3,""api"":""csp_XYQBiu"",""searchable"":1,""quickSearch"":1,""filterable"":0,""jar"":""https://gitea.com/hongdeng98/TVBox/raw/branch/main/jar/XYQBiu.jar"",""ext"":""https://gitea.com/hongdeng98/TVBox/raw/branch/main/XYQB/分享短视频.json""}0823.json'
",1fe2b7b6242c95ef0f07f88ed2e32f552fd30448,0,0,2,0,2,"14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",17,24,gaotianliuyun_gao,58,15.0,10.0
htmlunit_htmlunit,ae746891987e3967180e7233f52d3e3318a427ac,1489605763,"move back

git-svn-id: http://svn.code.sf.net/p/htmlunit/code/trunk/htmlunit@13735 5f5364db-9458-4db8-a492-e30667be6df6
","f6eee45a4b5f7a2380da294a0d232c28fcf95850,0c3565f5f8fb5870f1be25b0d28af2644e13ebe4",6581,0,0,0,6581,"5,0,4,41,28,22,285,954,1285,1724,1050,419,60,54,235,98,0,317",18,6581,htmlunit_htmlunit,20,18.0,10.0
intuit_quickbooks-v3-php-sdk,9bc63f8f944851f722b220445832e9b06d9912b2,1491421833,"Update src folder
",109823b908f03c62b2a623309aa350bef3d14ce6,4792,0,0,0,4792,"10,5,345,41,61,48,22,26,18,7,6,0,0,4215,0",14,4804,intuit_quickbooks-v3-php-sdk,39,12.0,11.0
muaz-khan_webrtc-experiment,cac29897a1ee42621b1633deed9cde4897f645d7,1367153337,"socket.io over node.js added.

Demo: http://webrtc-signaling.jit.su/

Source code:

https://github.com/muaz-khan/WebRTC-Experiment/tree/master/socketio-over-nodejs
",386ef95159b72f36a9233f2136f73152db2c64f5,445,12,9,0,466,"2,116,33,28,27,13,30,51,37,65,24,3,83,13,96",15,621,muaz-khan_webrtc-experiment,43,11.0,10.0
deephaven_deephaven-core,c76e6e7180f2b205747a54d244bb38998da85e6d,1620401718,"Initial code

Co-authored-by: Al Spinks <alspinks@deephaven.io>
Co-authored-by: Andrew Baranec <andrewbaranec@deephaven.io>
Co-authored-by: Charles Wright <charleswright@deephaven.io>
Co-authored-by: Chip Kent <chipkent@deephaven.io>
Co-authored-by: Colin Alworth <colinalworth@deephaven.io>
Co-authored-by: Corey Kosak <coreykosak@deephaven.io>
Co-authored-by: Cristian Ferretti <cristianferretti@deephaven.io>
Co-authored-by: Danila Ladner <danilaladner@deephaven.io>
Co-authored-by: Darin Petty <darinpetty@deephaven.io>
Co-authored-by: David Godinez <davidgodinez@deephaven.io>
Co-authored-by: Davor Spasovski <davorspasovski@deephaven.io>
Co-authored-by: Don McKenzie <donmckenzie@deephaven.io>
Co-authored-by: James Nelson <jamesnelson@deephaven.io>
Co-authored-by: Jianfeng Mao <jianfengmao@deephaven.io>
Co-authored-by: Jo Janssens <jojanssens@deephaven.io>
Co-authored-by: Matthew Runyon <matthewrunyon@deephaven.io>
Co-authored-by: Mike Bender <mikebender@deephaven.io>
Co-authored-by: Nate Bauernfeind <natebauernfeind@deephaven.io>
Co-authored-by: Pete Goddard <pgoddard@deephaven.io>
Co-authored-by: Robb Camera <robbcamera@deephaven.io>
Co-authored-by: Ryan Caudy <ryan@deephaven.io>
Co-authored-by: Vlad Babich <vladbabich@deephaven.io>
",11ad0794c114c85416de4ff969203e3789ab2a5b,7404,0,0,0,7404,"16,86,116,70,61,91,74,380,1016,1481,3459,279,97,16,94,10,1,0,3,54,0",20,7404,deephaven_deephaven-core,13,20.0,15.0
mailpoet_mailpoet,ec20abb1ee7077be9b4a01885d6013f7ebb99679,1438190121,"added missing modules for makepot task + added suport for plural forms in html templates + added all major i18n methods in twig
",acc3854ba93582790e7033d7b73a256e3ee8f09d,860,0,0,0,860,"16,7,50,37,22,10,240,122,168,86,95,36,44,22,12,3",16,970,mailpoet_mailpoet,59,12.0,11.0
olimex_diy-laptop,a3cd74e3e1509800134d2ebdfdb5cccc02107db3,1509716606,"Merge branch 'master' of https://github.com/OLIMEX/DIY-LAPTOP
","bff472c779ae7561711f2cac99a98aa3ec57b044,d867a2260d72373c3a58b1a19019faff80f8cb49",55599,0,0,0,55599,"2,4,0,111,2489,12769,20094,12327,6666,904,574,103,218,4,14,5",16,56284,olimex_diy-laptop,18,11.0,12.0
payara_payara,b2bbbf51196495bd65e4d956e1a1c7220ef6d3f4,1411241919,"Merge pull request #1 from smillidge/master

Initial Pull into Payara master","66a0141b66fc005f1a28da22249a181826810afa,9be318f74eadb1c54a8dd1db5bb1c33534ec3ebb",15775,0,0,0,15775,"4,3,59,763,271,415,1055,1378,608,725,3045,3307,2135,888,520,462,103,35",18,15776,payara_payara,15,17.0,15.0
remind101_empire,a3a1d24a96a6a57a63ed29a82e4b771da166aa11,1423617614,Commit godeps.,1e94d95d0ae3d7978cde04d68ee09b8d2210df72,182,0,0,0,182,"5,10,6,7,0,0,81,5,72,1,0,0,0,0,0,10,13,0",17,210,remind101_empire,34,13.0,12.0
sprainkle_spring-cloud-advance,ac7d0b62385b88ffc7af17856cba057e884e1183,1558878518,"feat: add spring cloud advance common project.
",363431a91f489c6358df76b80bfb395d5d62ccc2,35,0,0,0,35,"3,1,1,0,0,1,1,0,0,0,0,0,0,12,18",15,37,sprainkle_spring-cloud-advance,0,14.0,15.0
strapdata_elassandra,b3337c312765e51cec7bde5883bbc0a08f56fb65,1265635806,"initial commit
",ec72ca8b7a115f9b2eea3c76c518062b99a1d015,1349,0,1,0,1350,"8,16,26,3,5,0,4,14,165,402,497,138,54,12,6,0,0",15,1350,strapdata_elassandra,34,14.0,15.0
ytsaurus_ytsaurus,c13be9e5b5a370c92f39d0fe79de27994d23187a,1450270142,"Add exceptions for failed operations
",b9f9c6db03b5652f78758f9acbb3f8de137e63cc,1,0,0,0,1,"0,0,8,128,2484,1597,103,36,78,50,2,3,45,126,103,0,0,14",18,4777,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,927c38cedf429cb14f0009283ad870437420cb77,1457100371,"Initial commit for python-yt packages.
",ed0eefb50eb9b900865a80394d5d2f323163c280,2,0,0,0,2,"0,0,8,130,2484,1597,103,36,78,50,2,3,45,126,103,0,0,14",18,4779,ytsaurus_ytsaurus,56,13.0,12.0
ytsaurus_ytsaurus,bf8a498e93904a16a278dc05a5bfa95981aa25bd,1457171086,"Simple examples/tests for local_yt/mapreduce-yt usage. YT-3918 YT-3916
",19c03417ef4649c588c6adcea3ad745336bd1dd6,2,0,0,0,2,"0,0,8,131,2486,1597,103,36,78,50,2,3,45,126,103,0,0,14",18,4782,ytsaurus_ytsaurus,56,13.0,12.0
ytsaurus_ytsaurus,cbce032616c53f2e9d83aceb54b6fc667472a957,1459770599,"Temporary tests with mr_utils. Copied from quality/blender/wizards_clicks and marked as FAT. Needs to exprmntr@ and devtools@-team for FAT-tests work improvement.
",3d12a2aaecfd989b01f217c35974bba487af4adc,19,0,0,0,19,"0,0,8,139,2486,1608,103,36,78,50,2,3,45,126,103,0,0,14",18,4801,ytsaurus_ytsaurus,56,13.0,12.0
ytsaurus_ytsaurus,43db614d0db2c6d7f4f126239a2ad863b00f2155,1459848395,"move yson library to proper place YT-4266
",90b436717c94ed23c9cb17e1ed1b09c2d6b3470e,0,21,0,0,21,"0,0,8,118,2487,1608,103,36,78,50,2,3,45,126,103,0,0,14",18,4781,ytsaurus_ytsaurus,56,11.0,12.0
ytsaurus_ytsaurus,5e963078db7114295bf7ca0f2df560d52938e21e,1460747260,"Added initial tests
",0f6c2170ad9a839332300e7712f49bf35303646a,25,0,0,0,25,"0,0,8,119,2498,1612,103,45,78,50,2,3,45,126,103,0,0,14",18,4806,ytsaurus_ytsaurus,56,13.0,12.0
ytsaurus_ytsaurus,cc0ae49becb5e1c8e7a661094cc1d4e2c27796cf,1461007058,"More tests
",8123a1cb5377620f1adc3696dec1bd1c703b669c,6,0,0,0,6,"0,0,8,119,2499,1612,103,50,78,50,2,3,45,126,103,0,0,14",18,4812,ytsaurus_ytsaurus,56,13.0,12.0
ytsaurus_ytsaurus,49572a76a7cbbf5ae25b84fb2e3663ee6c93f127,1462286380,"Initial commit for TTable tests. Without canondata, broken right now.
",c379a0c06abe43268041379916bbce5da328a812,1,0,0,0,1,"0,0,8,119,2500,1612,103,51,78,50,2,3,45,126,103,0,0,14",18,4814,ytsaurus_ytsaurus,56,13.0,12.0
ytsaurus_ytsaurus,2eb8ce902e7ed7e80907c9fcb58a030b813d810b,1462545419,"Some refactoring.
",b83e5752792d4a9ff237261cfc15d6187271b912,2,0,0,2,4,"0,0,8,119,2502,1612,103,51,78,50,2,3,45,126,103,0,0,14",18,4816,ytsaurus_ytsaurus,56,13.0,12.0
ytsaurus_ytsaurus,b44ce42bca4f89eef835e623b90bc3e3a2f6d65c,1509615521,Allow chaining of TKeyBase::Add method calls. ,e44a6950914ab944926e76cb0194b92aadfcb967,1,0,0,0,1,"0,0,8,179,2543,1631,124,60,113,50,2,128,110,133,103,0,0,14",18,5198,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,ebbde6a524b09cd14a764ac5c8f1872deb794aef,1512572677,"Add possibility to specify JobOnExitFunction Pull-request for branch users/ermolovd/job-on-exit-function
",6c95ab5642139fffd5d7a439801dc9fcf6b3bde1,2,0,0,0,2,"0,0,8,182,2541,1632,123,50,113,50,2,128,110,133,103,0,0,14",18,5189,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,d6d96d6c37569eb5ae554b8c206ead742fc48188,1517065294,"Forgotten file * Forgotten file
",f41a08ddd47e40e4de0c391dd19bd410eb46151f,1,0,0,0,1,"0,0,8,184,2548,1633,123,50,113,50,2,125,123,139,103,0,0,14",18,5215,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,e7b3dcb4588b9a83fbad3fd639c02b04a877172e,1517924550,"Benchmark readers Pull-request for branch users/levysotsky/benchmarks
",6d01b57e8e5c94ab81ac473baa7762fc13676b63,2,0,0,0,2,"0,0,8,184,2548,1635,123,50,113,50,2,125,123,139,103,0,0,14",18,5217,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,f655d2acdad1af99936fa49aec3b5ac0c2166b2f,1518183947,"remove deprecated code
",189818132f314203c83c81c198cb2c49ed4879e3,0,43,0,0,43,"0,0,8,183,2548,1635,122,47,113,50,2,107,110,132,103,0,0,14",18,5174,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,7df75b38f03c295cb56c08da008616dc07a744bb,1518703832,"Move skiff to mapreduce/yt Pull-request for branch users/levysotsky/move_skiff_to_mapreduce_yt
",cbf252199c1e25e78ebb439ef8cefb0cf7ea7b20,18,0,0,0,18,"0,0,8,201,2548,1635,122,47,113,50,2,107,109,132,103,0,0,14",18,5191,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,03514c885bf05dcaa1f3dc315de5a49cd34b5763,1519238043,"YT-7472; ; remove ytree/*; review:402051
",c5092bd085b98913e8f27cb61af630e61c8a2eee,0,28,0,0,28,"0,0,8,201,2548,1635,122,47,113,50,2,79,109,132,103,0,0,14",18,5163,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,c313e9b814243c4d9632883c57286b90f5e6bbfa,1519811976,"add getTabletInfos request; review:406945
",bc6b583812954c06f8a3d4cc59e52ced3daf092b,1,0,0,0,1,"0,0,8,201,2548,1635,122,47,113,50,2,77,110,132,103,0,0,14",18,5162,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,417427cf150d3493d15d7a833485b0a6fe35c256,1520251500,Lintable yt_stuff import Most tests now have to use yt_stuff only with NO_LINT - yt_stuff violates some pep/flake rules. ,7492f6b122ee97e2d3d5f0400603870398619279,1,0,0,0,1,"0,0,8,202,2548,1635,122,47,113,50,2,77,110,132,103,0,0,14",18,5163,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,5236f4387de2fa5deac0c1f8622dff78699f7efc,1521104771,"Move implementation of test old interface operations to their users Pull-request for branch users/ermolovd/move-implementation-of-old-interface-test-operations
",ca4800c59e9622920ffc513bca0304a86bfddc33,0,4,2,0,6,"0,0,8,203,2542,1640,122,47,113,50,2,77,110,132,103,0,0,14",18,5163,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,28cf3db6c7315aa94ad7a0153ad8b631245bccdc,1521566462,"Recipe for local YT
",87ca264d699a8c37cfe6ac712c93192eaa8e8501,6,0,0,0,6,"0,0,8,203,2518,1661,131,47,113,50,2,81,110,132,103,0,0,14",18,5173,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,64b198a93d2b756941a59c63f37b72c100c553cb,1521716397,"Example of reading table as file * Example of reading table as file
",f6f303eb7e99bb974b26664f45e52d8618343495,1,0,0,0,1,"0,0,8,203,2518,1662,131,47,113,50,2,81,110,132,103,0,0,14",18,5174,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,916261c5a46a39d58efd480a012b227ac291464d,1523355967,"IndexOutOfRange fixed + unittest
",2f78c47aee2358e3ef1a6820f374e66a67f3ab70,1,0,0,0,1,"0,0,8,202,2520,1662,131,47,113,50,2,84,113,132,103,0,0,14",18,5181,ytsaurus_ytsaurus,56,12.0,12.0
